W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/9bfh78l2

[01350] r=0.655 r_track=0.612 pose_err=0.074 term=0.67 | G=1.069 S=0.784 C=1.308 illegal=0.968 sat=0.00 | 1.67s/it
[01360] r=0.660 r_track=0.615 pose_err=0.074 term=0.58 | G=1.068 S=0.841 C=1.319 illegal=0.972 sat=0.00 | 1.67s/it
[01370] r=0.653 r_track=0.611 pose_err=0.073 term=0.60 | G=1.147 S=0.861 C=1.462 illegal=0.963 sat=0.00 | 1.67s/it
[01380] r=0.658 r_track=0.613 pose_err=0.076 term=0.59 | G=1.050 S=0.693 C=1.449 illegal=0.962 sat=0.00 | 1.67s/it
[01390] r=0.654 r_track=0.610 pose_err=0.076 term=0.65 | G=1.075 S=0.948 C=1.310 illegal=0.963 sat=0.00 | 1.67s/it
[01400] r=0.660 r_track=0.616 pose_err=0.073 term=0.60 | G=1.012 S=0.743 C=1.420 illegal=0.966 sat=0.00 | 1.67s/it
[01410] r=0.661 r_track=0.617 pose_err=0.074 term=0.54 | G=1.106 S=0.600 C=1.338 illegal=0.962 sat=0.00 | 1.67s/it
[01420] r=0.654 r_track=0.608 pose_err=0.077 term=0.59 | G=1.099 S=0.722 C=1.381 illegal=0.971 sat=0.00 | 1.67s/it
[01430] r=0.653 r_track=0.606 pose_err=0.077 term=0.59 | G=1.132 S=0.712 C=1.438 illegal=0.966 sat=0.00 | 1.67s/it
[01440] r=0.657 r_track=0.615 pose_err=0.072 term=0.60 | G=1.153 S=0.800 C=1.573 illegal=0.963 sat=0.00 | 1.67s/it
[01450] r=0.655 r_track=0.611 pose_err=0.077 term=0.60 | G=1.052 S=0.580 C=1.205 illegal=0.969 sat=0.00 | 1.67s/it
[01460] r=0.649 r_track=0.604 pose_err=0.077 term=0.63 | G=1.120 S=0.806 C=1.455 illegal=0.967 sat=0.00 | 1.67s/it
[01470] r=0.651 r_track=0.605 pose_err=0.076 term=0.61 | G=1.207 S=0.986 C=1.375 illegal=0.966 sat=0.00 | 1.67s/it
