W&B: https://wandb.ai/ziyiw1930-academia-sinica/crossenbodiment-bilevel/runs/7m6vmfmy

[00630] r=0.629 r_track=0.592 pose_err=0.082 term=0.68 | G=1.159 S=1.064 C=1.053 illegal=0.958 sat=0.00 | 2.81s/it
[00640] r=0.631 r_track=0.587 pose_err=0.081 term=0.67 | G=1.318 S=0.801 C=0.982 illegal=0.967 sat=0.00 | 2.81s/it
[00650] r=0.629 r_track=0.591 pose_err=0.081 term=0.71 | G=1.322 S=0.956 C=1.125 illegal=0.944 sat=0.00 | 2.82s/it
[00660] r=0.630 r_track=0.592 pose_err=0.081 term=0.66 | G=1.311 S=1.101 C=0.951 illegal=0.953 sat=0.00 | 2.82s/it
[00670] r=0.637 r_track=0.600 pose_err=0.075 term=0.62 | G=1.154 S=0.744 C=0.771 illegal=0.977 sat=0.00 | 2.83s/it
[00680] r=0.623 r_track=0.582 pose_err=0.085 term=0.72 | G=1.357 S=0.949 C=1.025 illegal=0.959 sat=0.00 | 2.83s/it
[00690] r=0.631 r_track=0.592 pose_err=0.082 term=0.71 | G=1.309 S=0.889 C=0.992 illegal=0.956 sat=0.00 | 2.84s/it
[00700] r=0.630 r_track=0.594 pose_err=0.080 term=0.68 | G=1.272 S=0.800 C=1.114 illegal=0.956 sat=0.00 | 2.84s/it
[00710] r=0.629 r_track=0.591 pose_err=0.081 term=0.68 | G=1.249 S=0.602 C=0.972 illegal=0.961 sat=0.00 | 2.85s/it
[00720] r=0.623 r_track=0.585 pose_err=0.083 term=0.71 | G=1.222 S=0.663 C=1.097 illegal=0.953 sat=0.00 | 2.85s/it
[00730] r=0.630 r_track=0.594 pose_err=0.080 term=0.68 | G=1.266 S=0.937 C=1.233 illegal=0.958 sat=0.00 | 2.85s/it
[00740] r=0.623 r_track=0.584 pose_err=0.084 term=0.67 | G=1.281 S=0.634 C=0.955 illegal=0.951 sat=0.00 | 2.86s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage3_000750.pt
[00750] r=0.628 r_track=0.589 pose_err=0.086 term=0.70 | G=1.368 S=0.903 C=0.899 illegal=0.959 sat=0.00 | 2.86s/it
[00760] r=0.628 r_track=0.591 pose_err=0.082 term=0.72 | G=1.271 S=0.899 C=0.961 illegal=0.957 sat=0.00 | 2.87s/it
[00770] r=0.628 r_track=0.591 pose_err=0.083 term=0.69 | G=1.202 S=0.661 C=1.015 illegal=0.964 sat=0.00 | 2.87s/it
[00780] r=0.636 r_track=0.599 pose_err=0.081 term=0.68 | G=1.193 S=0.896 C=1.015 illegal=0.949 sat=0.00 | 2.88s/it
[00790] r=0.627 r_track=0.589 pose_err=0.083 term=0.68 | G=1.361 S=1.124 C=0.990 illegal=0.938 sat=0.00 | 2.88s/it
[00800] r=0.629 r_track=0.595 pose_err=0.080 term=0.71 | G=1.242 S=0.747 C=0.933 illegal=0.960 sat=0.00 | 2.89s/it
[00810] r=0.633 r_track=0.593 pose_err=0.088 term=0.67 | G=1.255 S=0.670 C=1.006 illegal=0.949 sat=0.00 | 2.89s/it
[00820] r=0.636 r_track=0.600 pose_err=0.077 term=0.63 | G=1.110 S=1.022 C=0.976 illegal=0.947 sat=0.00 | 2.89s/it
[00830] r=0.641 r_track=0.605 pose_err=0.078 term=0.64 | G=1.300 S=1.035 C=0.898 illegal=0.961 sat=0.00 | 2.90s/it
[00840] r=0.638 r_track=0.601 pose_err=0.077 term=0.63 | G=1.153 S=0.657 C=0.922 illegal=0.960 sat=0.00 | 2.90s/it
[00850] r=0.627 r_track=0.590 pose_err=0.082 term=0.70 | G=1.110 S=0.833 C=1.162 illegal=0.947 sat=0.00 | 2.90s/it
[00860] r=0.633 r_track=0.596 pose_err=0.081 term=0.68 | G=1.370 S=0.864 C=1.061 illegal=0.954 sat=0.00 | 2.91s/it
[00870] r=0.624 r_track=0.586 pose_err=0.088 term=0.71 | G=1.227 S=1.045 C=1.159 illegal=0.953 sat=0.00 | 2.91s/it
[00880] r=0.632 r_track=0.590 pose_err=0.083 term=0.64 | G=1.156 S=1.005 C=0.927 illegal=0.957 sat=0.00 | 2.92s/it
[00890] r=0.636 r_track=0.601 pose_err=0.076 term=0.65 | G=1.134 S=1.204 C=0.856 illegal=0.961 sat=0.00 | 2.92s/it
[00900] r=0.642 r_track=0.607 pose_err=0.075 term=0.61 | G=1.196 S=1.246 C=0.985 illegal=0.965 sat=0.00 | 2.92s/it
[00910] r=0.637 r_track=0.602 pose_err=0.077 term=0.62 | G=1.357 S=0.885 C=1.017 illegal=0.960 sat=0.00 | 2.92s/it
[00920] r=0.633 r_track=0.594 pose_err=0.081 term=0.66 | G=1.186 S=0.715 C=0.921 illegal=0.960 sat=0.00 | 2.92s/it
[00930] r=0.640 r_track=0.605 pose_err=0.076 term=0.62 | G=1.101 S=0.949 C=1.037 illegal=0.955 sat=0.00 | 2.92s/it
[00940] r=0.636 r_track=0.602 pose_err=0.078 term=0.67 | G=1.065 S=0.923 C=0.914 illegal=0.958 sat=0.00 | 2.92s/it
[00950] r=0.637 r_track=0.600 pose_err=0.081 term=0.67 | G=1.072 S=1.037 C=0.899 illegal=0.952 sat=0.00 | 2.92s/it
[00960] r=0.639 r_track=0.603 pose_err=0.077 term=0.62 | G=0.982 S=0.734 C=0.756 illegal=0.965 sat=0.00 | 2.92s/it
[00970] r=0.633 r_track=0.595 pose_err=0.083 term=0.65 | G=1.232 S=0.898 C=1.071 illegal=0.960 sat=0.00 | 2.93s/it
[00980] r=0.642 r_track=0.609 pose_err=0.077 term=0.69 | G=1.132 S=0.922 C=1.032 illegal=0.961 sat=0.00 | 2.93s/it
[00990] r=0.638 r_track=0.599 pose_err=0.080 term=0.58 | G=1.213 S=0.615 C=0.939 illegal=0.951 sat=0.00 | 2.93s/it
  saved -> /home/allen19/crossenbodiment/model/bilevel/checkpoints/stage3_001000.pt
[01000] r=0.636 r_track=0.599 pose_err=0.080 term=0.64 | G=1.109 S=0.851 C=1.076 illegal=0.955 sat=0.00 | 2.93s/it
[01010] r=0.636 r_track=0.601 pose_err=0.080 term=0.63 | G=1.095 S=0.783 C=1.112 illegal=0.954 sat=0.00 | 2.93s/it
[01020] r=0.640 r_track=0.605 pose_err=0.081 term=0.71 | G=1.231 S=0.555 C=0.963 illegal=0.966 sat=0.00 | 2.93s/it
[01030] r=0.634 r_track=0.598 pose_err=0.079 term=0.68 | G=1.228 S=1.200 C=1.063 illegal=0.951 sat=0.00 | 2.93s/it
[01040] r=0.646 r_track=0.612 pose_err=0.073 term=0.61 | G=1.123 S=0.907 C=0.925 illegal=0.956 sat=0.00 | 2.93s/it
[01050] r=0.646 r_track=0.610 pose_err=0.075 term=0.59 | G=1.206 S=0.641 C=0.930 illegal=0.966 sat=0.00 | 2.93s/it
[01060] r=0.643 r_track=0.607 pose_err=0.082 term=0.63 | G=1.144 S=0.836 C=1.012 illegal=0.965 sat=0.00 | 2.93s/it
